Date,XGB_pred_price,LSTM_pred_price,Actual_return
2024-12-04 00:00:00+00:00,0.9938077,3.5921662,-0.0222668653122218
2024-12-05 00:00:00+00:00,1.0089531,3.6153822,0.0338648017678091
2024-12-06 00:00:00+00:00,1.0100969,3.6461108,2.62704848226063e-05
2024-12-07 00:00:00+00:00,0.9954711,3.6739948,0.0130513278197411
2024-12-08 00:00:00+00:00,0.9958576,3.698552,-0.0382925034662132
2024-12-09 00:00:00+00:00,1.0051159,3.7237623,-0.0078027935539879
2024-12-10 00:00:00+00:00,1.0013123,3.7527356,0.0454729495707632
2024-12-11 00:00:00+00:00,1.0115585,3.7885783,-0.0112321381496044
2024-12-12 00:00:00+00:00,1.0087253,3.8167145,0.014057223472297
2024-12-13 00:00:00+00:00,1.01079,3.8455377,-0.0008508417934171
2024-12-14 00:00:00+00:00,1.0097928,3.874659,0.0284523776965288
2024-12-15 00:00:00+00:00,1.0070214,3.9031372,0.0164605674430301
2024-12-16 00:00:00+00:00,0.9960568,3.9302227,0.0010452246330361
2024-12-17 00:00:00+00:00,0.99676704,3.9518018,-0.0591791546537701
2024-12-18 00:00:00+00:00,0.98912054,3.9717205,-0.0258259051251425
2024-12-19 00:00:00+00:00,1.0078591,3.9973965,0.0027142735531831
2024-12-20 00:00:00+00:00,0.9907715,4.03015,-0.0054487911721196
2024-12-21 00:00:00+00:00,1.0065714,4.068371,-0.0220441803820154
2024-12-22 00:00:00+00:00,1.0160109,4.105882,-0.0044121754491209
2024-12-23 00:00:00+00:00,1.0091622,4.1473036,0.0412739940682794
2024-12-24 00:00:00+00:00,1.0038011,4.1953783,0.006294761562737
2024-12-25 00:00:00+00:00,1.0043869,4.245803,-0.0359215932968037
2024-12-26 00:00:00+00:00,1.006728,4.29355,-0.0171688048649555
2024-12-27 00:00:00+00:00,1.0021993,4.345082,0.0105539109069126
2024-12-28 00:00:00+00:00,1.0030866,4.399636,-0.0173163173686014
2024-12-29 00:00:00+00:00,1.0054473,4.4540977,-0.0095289891917289
2024-12-30 00:00:00+00:00,0.9952494,4.504157,0.0084482900528724
2024-12-31 00:00:00+00:00,0.9926098,4.556579,0.0105463864569463
2025-01-01 00:00:00+00:00,0.9926999,4.610353,0.0257937106935461
2025-01-02 00:00:00+00:00,0.99881995,4.6623993,0.0125190387534922
2025-01-03 00:00:00+00:00,1.0016296,4.7103896,0.0013119537033578
2025-01-04 00:00:00+00:00,1.0009694,4.757577,0.0008011590284728
2025-01-05 00:00:00+00:00,1.0006578,4.8030314,0.0375618565168178
2025-01-06 00:00:00+00:00,0.9969771,4.8440256,-0.0518242829786952
2025-01-07 00:00:00+00:00,1.0026698,4.8803134,-0.0195788576965656
2025-01-08 00:00:00+00:00,0.99757475,4.9143305,-0.0272988491790357
2025-01-09 00:00:00+00:00,0.9945423,4.952024,0.0236932656291591
2025-01-10 00:00:00+00:00,0.9963784,4.9857273,-0.0014250624978636
2025-01-11 00:00:00+00:00,0.9975346,5.028744,-0.0008268095689983
2025-01-12 00:00:00+00:00,0.99557346,5.0683126,0.000297197889065
2025-01-13 00:00:00+00:00,0.99476635,5.111951,0.0211210930715595
2025-01-14 00:00:00+00:00,0.9963477,5.1582036,0.040306661406227
2025-01-15 00:00:00+00:00,0.99634427,5.200116,-0.0074661359209996
2025-01-16 00:00:00+00:00,1.005367,5.234467,0.0460874538869578
2025-01-17 00:00:00+00:00,0.99906373,5.2641816,-0.0005167685444558
2025-01-18 00:00:00+00:00,0.9964094,5.293132,-0.0322996292772464
2025-01-19 00:00:00+00:00,1.0029598,5.315521,0.009128828074566
2025-01-20 00:00:00+00:00,0.9954336,5.3330984,0.0396818342587629
2025-01-21 00:00:00+00:00,1.0116271,5.348218,-0.0237685469930422
2025-01-22 00:00:00+00:00,0.9956212,5.359662,0.0029584026842157
2025-01-23 00:00:00+00:00,0.99885553,5.3735533,0.0082318111627812
2025-01-24 00:00:00+00:00,0.9942136,5.3933215,-0.0010006574570037
2025-01-25 00:00:00+00:00,0.994472,5.415827,-0.0195973135639243
2025-01-26 00:00:00+00:00,0.98476094,5.445633,-0.0058095778514481
2025-01-27 00:00:00+00:00,0.9830183,5.481054,-0.0074251676153959
2025-01-28 00:00:00+00:00,0.9855434,5.5220633,0.0231261207465303
2025-01-29 00:00:00+00:00,0.9894927,5.562787,0.0099031811077267
2025-01-30 00:00:00+00:00,0.98776066,5.6080613,-0.022500491172309
2025-01-31 00:00:00+00:00,0.98298347,5.654233,-0.0172279369718287
2025-02-01 00:00:00+00:00,0.9826932,5.710831,-0.0299191082065488
